id,label,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
12574575,1,41341294,Emma,,Zuid,52.35058,4.84943,Entire home/apt,147,2,27,2019-10-12,0.48,1,0,Oud-Oost,2159031,Max,,52.35206,4.92057,Entire home/apt,100,2,21,2020-03-17,0.77,1,0
29353950,0,8338825,Anneloes,,Oostelijk Havengebied - Indische Buurt,52.36341,4.93595,Entire home/apt,100,2,6,2018-12-10,0.24,2,0,Oostelijk Havengebied - Indische Buurt,26171576,Laure,,52.3626,4.93595,Entire home/apt,100,2,7,2019-10-06,0.25,1,0
25176965,0,52243471,Nikola,,De Baarsjes - Oud-West,52.37311,4.87425,Entire home/apt,147,2,8,2018-09-23,0.27,1,0,De Baarsjes - Oud-West,12147206,Pieter,,52.36791,4.87425,Entire home/apt,130,2,14,2019-07-21,0.54,1,0
20770067,1,32481492,Willem,,Bijlmer-Oost,52.32286,4.9763,Entire home/apt,77,4,16,2019-09-27,0.41,1,0,Oostelijk Havengebied - Indische Buurt,19841481,Frits,,52.36386,4.94145,Entire home/apt,116,2,37,2020-09-14,0.59,1,0
7804341,0,32836284,Jolien,,De Baarsjes - Oud-West,52.36483,4.86435,Entire home/apt,90,2,10,2018-08-27,0.16,1,0,De Baarsjes - Oud-West,21039929,Barbara,,52.36157,4.86435,Entire home/apt,150,2,6,2019-10-27,0.22,1,0
6795287,1,35354864,Kim,,Centrum-West,52.38214,4.8856,Entire home/apt,107,3,1,2015-07-07,0.02,1,0,Centrum-West,65095912,Martin,,52.37278,4.88201,Entire home/apt,95,2,3,2017-04-09,0.05,1,0
18521558,1,4727804,Matthijs,,Slotervaart,52.35375,4.83127,Entire home/apt,115,3,7,2019-07-06,0.16,1,0,Centrum-West,22450408,Arjan,,52.37906,4.88368,Entire home/apt,200,3,2,2018-08-06,0.06,1,0
8012155,0,42303737,Ricardo,,Westerpark,52.38248,4.87244,Entire home/apt,85,3,29,2020-01-02,0.48,1,0,Westerpark,187059499,Leon,,52.37438,4.87244,Entire home/apt,200,3,1,2020-09-21,0.36,3,0
21211324,0,54334377,Gijs,,De Baarsjes - Oud-West,52.36388,4.85472,Entire home/apt,100,2,2,2019-04-21,0.05,1,0,Bos en Lommer,14901491,Sijbren,,52.37923,4.85472,Entire home/apt,225,2,0,,,1,0
7452777,1,13561102,Eva,,De Baarsjes - Oud-West,52.36593,4.8539,Entire home/apt,80,3,7,2016-09-26,0.11,1,0,Centrum-West,12493511,Pauline,,52.37365,4.89604,Private room,100,1,4,2015-08-23,0.06,1,0
19917886,0,141088604,Benny,,De Baarsjes - Oud-West,52.37063,4.86225,Private room,95,2,2,2018-01-01,0.05,2,0,Buitenveldert - Zuidas,9331818,Michael,,52.34189,4.86225,Entire home/apt,105,2,42,2018-08-06,0.52,1,0
29984774,0,20968208,Lotte,,Centrum-West,52.38336,4.8831,Entire home/apt,125,2,5,2019-03-02,0.22,1,0,Westerpark,5233457,Jitske,,,4.87685,Entire home/apt,125,2,2,2020-01-01,0.05,1,0
41675745,0,34369658,Anne,,De Baarsjes - Oud-West,52.37184,4.85502,Entire home/apt,150,2,0,,,1,0,Bos en Lommer,122968201,Mel,,52.37912,4.85502,Entire home/apt,120,2,18,2018-07-17,0.4,1,0
29772193,0,39681440,Wolter,,Bos en Lommer,52.38228,4.85674,Entire home/apt,159,2,15,2020-03-08,0.6,1,0,De Baarsjes - Oud-West,124194195,Joshua,,52.37303,4.85674,Entire home/apt,100,2,1,2017-05-16,0.02,1,0
28268313,1,1612630,Thomas,,Geuzenveld - Slotermeer,52.37349,4.82222,Entire home/apt,79,1,29,2019-03-09,1.05,1,0,Buitenveldert - Zuidas,127500048,Alexander,,52.33599,4.8707,Entire home/apt,120,1,3,2017-10-22,0.08,1,0
34305126,0,101700827,Siri,,Westerpark,52.38204,4.87033,Entire home/apt,275,2,6,2020-01-02,0.31,1,0,Westerpark,162245594,Kasia,,52.37456,4.87033,Entire home/apt,100,2,8,2018-09-29,0.27,1,0
45539735,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,104,1,0,,,12,0,Oud-Noord,243878598,Bunk,,,4.91438,Private room,106,1,0,,,12,244
45354141,0,354532008,Hotel,,Centrum-West,,4.88205,Private room,69,1,9,2020-12-08,2.9,4,190,Centrum-West,354532008,Hotel,,,4.88205,Private room,113,1,3,2020-10-11,1.05,4,190
12598553,0,17152895,Hanna,,Centrum-Oost,52.36408,4.90816,Entire home/apt,140,10,0,,,2,0,Centrum-Oost,102724177,Bruno,,52.36901,4.90816,Private room,200,4,0,,,2,0
45539504,0,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,54,1,0,,,12,241,Oud-Noord,243878598,Bunk,,52.3881,4.91438,Shared room,30,1,0,,,12,241
45539684,0,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,70,1,0,,,12,0,Oud-Noord,243878598,Bunk,,52.3881,4.91438,Private room,106,1,0,,,12,244
7298577,0,34934554,Omrie,,Westerpark,52.38332,4.87256,Entire home/apt,120,2,25,2019-08-18,0.44,2,0,De Baarsjes - Oud-West,37268883,Elke,,52.36695,4.87256,Entire home/apt,80,2,12,2020-10-27,2.07,1,0
26935735,0,162245594,Kasia,,Westerpark,52.37456,4.87033,Entire home/apt,100,2,8,2018-09-29,0.27,1,0,Westerpark,19979281,Luis,,52.38074,4.87033,Entire home/apt,200,2,2,2018-01-02,0.04,1,0
9705732,0,22184580,Lilian,,Zuid,52.34901,4.84682,Entire home/apt,120,7,0,,,1,0,Bos en Lommer,183343469,Zico,,52.38198,4.84682,Entire home/apt,180,2,0,,,1,0
1432378,0,7681233,Jacqueline,,De Baarsjes - Oud-West,52.36169,4.86321,Entire home/apt,150,2,31,2020-01-03,0.39,1,0,De Baarsjes - Oud-West,58167116,Meltem,,52.3622,4.86321,Entire home/apt,200,2,26,2019-08-12,0.61,1,0
21964868,0,18446842,Richard,,De Baarsjes - Oud-West,52.37148,4.86451,Private room,70,3,9,2018-09-22,0.25,1,0,De Baarsjes - Oud-West,2420138,Anna,,52.3663,4.86451,Entire home/apt,211,3,2,2019-08-26,0.12,1,0
7909816,1,37654981,Jellito,,Oostelijk Havengebied - Indische Buurt,52.36344,4.93552,Entire home/apt,85,10,0,,,1,0,Oostelijk Havengebied - Indische Buurt,5667892,Mats,,52.36426,4.94108,Entire home/apt,115,3,12,2019-05-12,0.35,2,0
45835815,0,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,7,2020-11-28,4.57,25,0,Centrum-Oost,178187873,Marcel And Pauline,,52.36497,4.88061,Entire home/apt,56,2,0,,,25,0
11659697,1,61850544,Joost,,Centrum-Oost,52.36986,4.90475,Entire home/apt,125,6,9,2020-07-24,0.16,1,0,Oud-Oost,6020988,Imke,,52.35747,4.9299,Entire home/apt,175,4,17,2019-08-09,0.32,1,0
34738226,0,39113987,BnB-Beheer,,Centrum-Oost,52.36367,4.8842,Entire home/apt,139,2,10,2019-07-31,0.54,11,0,Centrum-West,17910290,Damiaan,,52.37737,4.8842,Entire home/apt,150,2,0,,,1,0
45615948,0,369496031,Jiejie,,Zuid,52.35517,4.88275,Private room,50,2,0,,,2,0,Centrum-West,51558937,Alex,,52.37562,4.88275,Entire home/apt,200,2,67,2020-03-13,1.12,1,0
12283244,0,66189067,Fleur,,De Baarsjes - Oud-West,52.36575,4.8746,Entire home/apt,190,2,4,2016-05-15,0.07,1,0,Westerpark,68340201,Neda,,52.38272,4.8746,Entire home/apt,100,2,12,2017-01-31,0.24,1,0
15432761,0,76382575,Franco,,De Pijp - Rivierenbuurt,52.35283,4.88705,Entire home/apt,130,2,4,2016-11-20,0.08,1,0,Centrum-West,55929478,Ingeborg,,52.37984,4.88705,Entire home/apt,225,2,50,2020-03-16,0.97,1,0
45854688,0,178187873,Marcel And Pauline,,Centrum-Oost,,4.88061,Entire home/apt,56,2,3,2020-11-04,1.8,25,0,Centrum-Oost,178187873,Marcel And Pauline,,,4.88061,Entire home/apt,56,2,6,2020-11-17,3.21,25,0
17630018,0,119893864,Bianca,,Oud-Noord,52.39109,4.92547,Entire home/apt,160,2,5,2017-08-07,0.11,1,0,Oud-Oost,8405628,Barbara,,52.36016,4.92547,Entire home/apt,180,2,0,,,1,0
8502797,0,44773278,Friso,,De Pijp - Rivierenbuurt,52.35132,4.88733,Entire home/apt,155,2,0,,,1,0,Centrum-West,70281881,Sebastiaan,,52.38341,4.88733,Entire home/apt,327,2,16,2019-06-02,0.3,1,0
5067852,0,3566867,Veere,,De Baarsjes - Oud-West,52.35984,4.86301,Entire home/apt,115,2,13,2017-06-18,0.19,1,0,De Baarsjes - Oud-West,31168044,Eric,,52.36364,4.86301,Entire home/apt,135,2,26,2020-02-15,0.38,2,0
12528410,0,9384609,Michelle,,Oud-Oost,52.3593,4.92578,Entire home/apt,96,2,2,2016-08-07,0.04,1,0,Oud-Oost,6614857,Wout,,52.35539,4.92578,Entire home/apt,140,2,1,2017-10-04,0.03,1,0
14443375,1,7348004,Hilde,,De Baarsjes - Oud-West,52.36378,4.86416,Private room,70,2,1,2017-07-19,0.02,1,0,De Baarsjes - Oud-West,201005510,Andre,,52.37466,4.85948,Entire home/apt,425,1,39,2019-07-01,1.33,1,165
41710225,0,237150996,St Christophers At The Winston,,Centrum-West,,4.89635,Private room,135,1,1,2020-02-23,0.1,10,0,Centrum-West,237150996,St Christophers At The Winston,,,4.89635,Shared room,39,1,0,,,10,248
5768135,1,29912300,Live Life,,Westerpark,52.3774,4.87571,Private room,92,23,29,2019-10-28,0.42,2,364,Westerpark,44362366,Live Life,,52.37679,4.87365,Private room,92,23,3,2020-03-04,0.24,2,364
37892647,0,134278891,Steve,,De Baarsjes - Oud-West,52.36707,4.87439,Entire home/apt,150,1,22,2020-03-01,1.4,1,0,Buitenveldert - Zuidas,245371487,Patrick,,52.32824,4.87439,Entire home/apt,41,1,5,2020-03-01,0.44,1,0
30551730,0,33755999,Martin,,De Pijp - Rivierenbuurt,52.35548,4.88882,Private room,64,2,13,2019-03-01,0.55,1,0,De Pijp - Rivierenbuurt,21914885,Martijn,,52.35315,4.88882,Entire home/apt,200,2,34,2017-10-15,0.45,2,0
25436200,0,33239471,Emma,,De Baarsjes - Oud-West,52.3723,4.85816,Entire home/apt,198,2,11,2019-08-16,0.38,1,0,De Baarsjes - Oud-West,36960876,Mieke,,52.3716,4.85816,Entire home/apt,152,2,25,2019-08-11,0.44,1,0
39600402,0,115164748,Scott,,Centrum-West,52.36662,4.88433,Entire home/apt,220,2,8,2020-01-26,0.63,2,0,Noord-West,174020598,Sabrina,,52.42427,4.88433,Private room,100,2,1,2020-01-01,0.09,2,0
21889008,1,114610644,Hana,,De Baarsjes - Oud-West,52.36975,4.87103,Entire home/apt,140,2,13,2019-04-28,0.54,1,0,Oostelijk Havengebied - Indische Buurt,66881898,Joanne,,52.35977,4.93629,Entire home/apt,110,2,6,2019-10-05,0.27,1,0
45539870,0,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,177,1,0,,,12,241,Oud-Noord,243878598,Bunk,,52.3881,4.91438,Shared room,54,1,0,,,12,241
44070315,1,34408178,Charissa,,Oud-Noord,52.38593,4.9038,Entire home/apt,124,4,0,,,1,358,Centrum-Oost,73611120,Arlette,,52.3639,4.9045,Entire home/apt,130,7,3,2017-02-27,0.06,2,40
17824583,0,3707028,Lishia,,De Baarsjes - Oud-West,52.36823,4.85657,Entire home/apt,200,2,1,2017-04-17,0.02,2,0,De Baarsjes - Oud-West,1464510,Wendy And Bram,,52.36115,4.85657,Entire home/apt,112,2,1,2019-06-15,0.05,84,0
327285,0,1672823,Ester,,De Pijp - Rivierenbuurt,52.3555,4.89215,Private room,148,3,535,2020-10-19,5.02,2,0,Westerpark,69599080,Thessa,,52.38851,4.89215,Entire home/apt,400,3,10,2020-01-02,0.65,1,0
9851168,0,6224761,Leonie,,De Baarsjes - Oud-West,52.36555,4.86045,Entire home/apt,140,2,6,2017-03-12,0.11,1,0,De Baarsjes - Oud-West,7088520,Karin,,52.36602,4.86045,Entire home/apt,85,2,13,2019-08-11,0.42,1,0
12130212,1,65095912,Martin,,Centrum-West,52.37278,4.88201,Entire home/apt,95,2,3,2017-04-09,0.05,1,0,Watergraafsmeer,24138541,Maran,,52.35727,4.93753,Entire home/apt,300,1,0,,,1,0
13792014,1,56754302,Shanna,,De Baarsjes - Oud-West,52.37282,4.86449,Entire home/apt,91,2,3,2016-08-15,0.06,1,0,Bos en Lommer,1528466,Allysa,,52.37763,4.84778,Entire home/apt,80,2,3,2016-11-12,0.06,1,0
41166531,1,13533936,Joppe,,Zuid,52.35232,4.84764,Entire home/apt,150,3,1,2020-08-29,0.28,1,83,Zuid,28383421,Natalie,,52.35311,4.8475,Entire home/apt,300,3,0,,,1,0
7452777,1,13561102,Eva,,De Baarsjes - Oud-West,52.36593,4.8539,Entire home/apt,80,3,7,2016-09-26,0.11,1,0,De Pijp - Rivierenbuurt,10529642,R,,52.35492,4.89628,Entire home/apt,214,6,7,2018-08-16,0.1,1,0
27131529,1,4739729,Ron,,De Aker - Nieuw Sloten,52.34356,4.82144,Entire home/apt,114,3,16,2019-09-22,0.55,1,0,IJburg - Zeeburgereiland,204986552,Jeroen,,52.34951,5.01146,Entire home/apt,200,4,8,2018-08-24,0.28,1,0
15251577,1,96829632,Marjolein,,Westerpark,52.38303,4.86996,Entire home/apt,80,3,2,2016-10-22,0.04,1,0,De Pijp - Rivierenbuurt,135593466,Tiel,,52.34242,4.90328,Entire home/apt,90,5,0,,,1,0
40611589,0,314700459,Myrthe,,De Baarsjes - Oud-West,52.36305,4.85067,Entire home/apt,250,2,1,2020-01-01,0.09,1,0,Bos en Lommer,43718573,Rik,,52.37718,4.85067,Entire home/apt,120,2,30,2020-03-15,0.94,1,0
20962766,0,27493895,Berk,,Centrum-West,52.37656,4.88911,Entire home/apt,170,1,0,,,1,0,De Pijp - Rivierenbuurt,274431896,Kris,,52.3517,4.88911,Entire home/apt,190,1,0,,,1,90
34799367,0,1475364,Peter,,De Pijp - Rivierenbuurt,52.34988,4.88955,Entire home/apt,225,2,4,2019-12-30,0.21,1,0,De Pijp - Rivierenbuurt,35391123,Bas,,52.35561,4.88955,Entire home/apt,129,2,11,2019-10-01,0.21,1,0
23971505,1,22008071,Valentina,,Zuid,52.34978,4.84763,Entire home/apt,115,2,2,2018-06-09,0.06,2,0,Centrum-Oost,24280222,Ronald,,52.37006,4.93087,Entire home/apt,115,2,29,2019-01-01,0.56,1,287
45539504,0,243878598,Bunk,,Oud-Noord,,4.91438,Shared room,54,1,0,,,12,241,Oud-Noord,243878598,Bunk,,,4.91438,Private room,64,1,0,,,12,224
6833036,0,35468291,Maarten,,Centrum-West,52.37385,4.89939,Entire home/apt,210,2,4,2015-10-05,0.06,1,0,De Pijp - Rivierenbuurt,67148804,Lily,,52.34879,4.89939,Private room,70,2,245,2020-08-14,4.39,1,0
25339698,0,9282300,Anja,,Centrum-Oost,52.3643,4.88867,Entire home/apt,182,7,0,,,9,364,Centrum-Oost,9282300,Anja,,52.3643,4.88867,Entire home/apt,182,7,0,,,9,364
6255736,1,6774848,Sanne,,De Baarsjes - Oud-West,52.36851,4.875,Entire home/apt,149,3,30,2020-08-14,0.44,1,0,Watergraafsmeer,13572361,Inger,,52.34616,4.9507,Entire home/apt,225,3,12,2017-01-03,0.18,1,176
8872533,1,17669453,Jasper,,De Baarsjes - Oud-West,52.36296,4.85787,Entire home/apt,169,3,10,2020-09-07,0.16,1,364,IJburg - Zeeburgereiland,138095749,Felipe,,52.35539,4.99341,Entire home/apt,120,1,2,2018-10-18,0.08,1,0
27770014,1,40471267,Minte,,De Baarsjes - Oud-West,52.36648,4.86561,Entire home/apt,80,10,8,2019-08-28,0.29,1,290,Zuid,196217333,Shane,,52.34929,4.8627,Entire home/apt,150,6,0,,,2,89
13779134,0,4641285,Jorrit,,De Baarsjes - Oud-West,52.36788,4.87386,Entire home/apt,500,2,21,2019-05-27,0.39,1,0,Westerpark,4178738,Arthur,,52.38442,4.87386,Entire home/apt,256,2,16,2020-02-09,0.54,1,0
34305126,0,101700827,Siri,,Westerpark,52.38204,4.87033,Entire home/apt,275,2,6,2020-01-02,0.31,1,0,Westerpark,19979281,Luis,,52.38074,4.87033,Entire home/apt,200,2,2,2018-01-02,0.04,1,0
7719516,0,19345373,Tako,,IJburg - Zeeburgereiland,52.35517,4.99716,Private room,75,2,5,2018-10-21,0.09,4,0,Slotervaart,83251420,Ton,,,4.83221,Private room,75,2,195,2020-03-05,3.8,1,162
20884961,1,53589593,Sang,,De Baarsjes - Oud-West,52.36668,4.87054,Entire home/apt,70,3,0,,,1,0,Watergraafsmeer,118703525,Regina,,52.35603,4.94466,Entire home/apt,136,3,53,2019-09-13,1.22,2,0
12824053,0,6072305,Brendan,,De Pijp - Rivierenbuurt,52.34729,4.88864,Entire home/apt,150,2,2,2016-05-15,0.04,1,0,De Pijp - Rivierenbuurt,46759599,Erik,,52.355,4.88864,Private room,70,2,39,2019-12-09,0.62,1,0
37442650,0,8310145,Marlieke,,Bos en Lommer,52.37692,4.86086,Entire home/apt,140,2,1,2019-10-09,0.07,1,0,Oostelijk Havengebied - Indische Buurt,84933790,Roy,,,4.94574,Entire home/apt,140,2,0,,,1,0
14443375,1,7348004,Hilde,,De Baarsjes - Oud-West,52.36378,4.86416,Private room,70,2,1,2017-07-19,0.02,1,0,De Baarsjes - Oud-West,58319663,Thijs,,52.37324,4.86349,Entire home/apt,100,1,0,,,1,0
21955326,0,160278223,Igor,,De Pijp - Rivierenbuurt,52.34387,4.90172,Entire home/apt,99,2,14,2018-04-28,0.4,1,0,De Pijp - Rivierenbuurt,191154516,Manon,,52.35344,4.90172,Private room,160,2,1,2018-07-01,0.03,1,0
9383811,1,26073108,Maurane,,Centrum-West,52.37113,4.88249,Private room,140,1,1,2016-05-08,0.02,3,0,Noord-West,47328696,Rowan,,52.40172,4.91402,Entire home/apt,70,5,7,2017-04-16,0.13,1,0
27132135,0,578608,Thomas,,Oud-Noord,52.3931,4.92619,Entire home/apt,150,2,10,2019-08-10,0.35,1,0,Oud-Oost,29098246,Nannie,,52.36347,4.92619,Entire home/apt,100,2,5,2017-05-28,0.09,1,0
40774480,0,2060364,Ed,,Watergraafsmeer,52.35493,4.93517,Entire home/apt,216,1,5,2020-02-20,0.43,1,0,Watergraafsmeer,70137500,G.,,52.3514,4.93517,Entire home/apt,500,1,0,,,5,0
3419746,0,8949635,Katja,,De Baarsjes - Oud-West,52.37232,4.86011,Entire home/apt,160,2,31,2019-08-04,0.4,1,0,De Baarsjes - Oud-West,5396451,Bart,,52.37297,4.86011,Entire home/apt,350,2,1,2017-04-14,0.02,1,0
6893255,1,4223835,Tosca,,De Baarsjes - Oud-West,52.36705,4.85508,Entire home/apt,100,3,18,2019-12-30,0.27,1,0,De Baarsjes - Oud-West,22715299,Sjoerd,,52.36245,4.86268,Private room,80,1,0,,,1,0
27306522,1,205725069,Floor,,Oud-Oost,52.35769,4.91017,Entire home/apt,150,2,10,2020-02-16,0.38,1,70,Oud-Oost,62814875,Eglė,,52.3574,4.91491,Private room,130,1,12,2019-05-09,0.45,2,0
7852144,0,3196753,Loes,,De Baarsjes - Oud-West,52.36894,4.85563,Entire home/apt,180,3,13,2019-05-07,0.2,1,0,Bos en Lommer,9720300,Bronte,,52.38483,4.85563,Entire home/apt,75,3,81,2017-01-03,1.01,2,0
41389826,0,26937009,Tina,,Centrum-West,52.37679,4.88326,Private room,89,1,4,2020-03-08,0.4,1,90,Centrum-West,95922452,Eveline,,52.38261,4.88326,Entire home/apt,200,2,30,2020-03-08,0.93,1,364
12078477,1,64729064,Daniella,,Bijlmer-Centrum,52.32226,4.95565,Entire home/apt,58,1,4,2016-05-08,0.07,1,0,De Baarsjes - Oud-West,19035647,Maarten,,52.35997,4.85891,Private room,48,2,2,2016-10-26,0.03,1,0
28268313,1,1612630,Thomas,,Geuzenveld - Slotermeer,52.37349,4.82222,Entire home/apt,79,1,29,2019-03-09,1.05,1,0,Centrum-Oost,73611120,Arlette,,52.3639,4.9045,Entire home/apt,130,7,3,2017-02-27,0.06,2,40
31945342,0,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,125,1,26,2020-03-06,1.63,10,248,Centrum-West,237150996,St Christophers At The Winston,,52.37392,4.89635,Private room,125,1,91,2020-03-06,5.62,10,248
11158462,0,58028918,Barbara,,Oud-Noord,52.39058,4.93709,Entire home/apt,110,2,4,2016-11-30,0.07,1,0,Oostelijk Havengebied - Indische Buurt,89092641,Demi,,52.362,4.93709,Private room,69,2,0,,,1,0
15266364,1,97115314,Linde,,De Baarsjes - Oud-West,52.3602,4.85128,Entire home/apt,100,2,5,2017-03-26,0.1,1,0,De Baarsjes - Oud-West,9286432,David,,52.35926,4.85269,Entire home/apt,200,3,12,2015-08-04,0.14,1,0
1971204,0,8317919,Alex,,Centrum-West,52.3741,4.89184,Entire home/apt,129,6,0,,,1,0,Centrum-West,377594670,Renatt,,52.37303,4.89184,Entire home/apt,125,4,0,,,1,354
18513396,1,2512491,Wies,,Zuid,52.34792,4.85978,Entire home/apt,100,1,2,2017-06-04,0.05,1,0,Zuid,21359307,Inge,,52.34994,4.84873,Entire home/apt,150,3,6,2019-08-04,0.17,1,0
18349796,0,8011865,Annette,,De Baarsjes - Oud-West,52.36824,4.87544,Entire home/apt,95,2,20,2019-04-23,0.46,1,0,De Baarsjes - Oud-West,17113007,Sandy,,,4.85052,Entire home/apt,95,2,58,2020-03-09,1.01,1,109
10533619,0,7843078,Maurits,,Centrum-West,52.37648,4.89072,Entire home/apt,183,3,0,,,1,0,De Pijp - Rivierenbuurt,338510871,Mees,,52.35024,4.89072,Entire home/apt,199,2,0,,,1,0
44149885,0,354532008,Hotel,,Centrum-West,52.36609,4.88205,Private room,113,1,3,2020-10-11,1.05,4,190,Centrum-West,354532008,Hotel,,52.36609,4.88205,Private room,69,1,9,2020-12-08,2.9,4,190
1766570,0,9282300,Anja,,Centrum-Oost,,4.88867,Entire home/apt,264,7,2,2019-11-16,0.13,9,365,Centrum-Oost,9282300,Anja,,,4.88867,Entire home/apt,172,7,0,,,9,0
6804162,0,35446788,Jasmijn,,De Baarsjes - Oud-West,52.36681,4.87316,Entire home/apt,110,2,24,2017-07-01,0.36,1,0,Zuid,148433830,Hendrik,,52.35855,4.87316,Entire home/apt,109,2,2,2020-10-16,0.24,1,0
13384048,0,1528466,Allysa,,Bos en Lommer,52.37763,4.84778,Entire home/apt,80,2,3,2016-11-12,0.06,1,0,Zuid,24414272,Reinier,,52.34868,4.84778,Entire home/apt,85,2,5,2020-09-14,0.31,1,0
24420113,1,184383565,Wilmer,,Bijlmer-Oost,52.32122,4.96863,Private room,59,3,3,2018-10-21,0.09,1,0,De Aker - Nieuw Sloten,129037804,Jolanda,,52.34333,4.78873,Entire home/apt,200,4,0,,,1,0
14067837,0,84477894,Tanya,,De Pijp - Rivierenbuurt,52.35172,4.89336,Entire home/apt,213,2,15,2017-10-04,0.28,1,0,De Pijp - Rivierenbuurt,32613518,Suzanne,,52.352,4.89336,Entire home/apt,185,2,1,2018-04-05,0.03,1,0
45539425,0,243878598,Bunk,,Oud-Noord,,4.91438,Shared room,30,1,0,,,12,241,Oud-Noord,243878598,Bunk,,,4.91438,Shared room,54,1,0,,,12,241
17187058,1,115676374,Rocio,,Geuzenveld - Slotermeer,52.37963,4.80015,Private room,65,2,11,2019-10-21,0.24,1,178,De Pijp - Rivierenbuurt,71627285,Kimberly,,52.34108,4.89531,Private room,35,5,1,2016-05-13,0.02,1,0
26274247,0,14739193,Vlad,,Centrum-West,52.36955,4.87759,Entire home/apt,157,2,11,2018-08-12,0.37,1,0,Centrum-West,58901847,Parisa,,52.37627,4.87759,Entire home/apt,120,2,44,2018-04-01,0.79,1,0
29772193,0,39681440,Wolter,,Bos en Lommer,52.38228,4.85674,Entire home/apt,159,2,15,2020-03-08,0.6,1,0,Bos en Lommer,12284404,Vera,,52.38186,4.85674,Entire home/apt,165,2,4,2019-04-22,0.16,1,0
14985124,0,1156086,Justin,,Centrum-West,52.37172,4.88483,Entire home/apt,185,3,10,2017-07-02,0.2,1,0,Centrum-West,15336049,Marichelle,,52.38052,4.88483,Entire home/apt,200,3,18,2020-02-23,0.53,1,0
19033919,0,6842169,Jos And Leonoor,,De Baarsjes - Oud-West,52.36602,4.87475,Entire home/apt,145,2,19,2019-02-28,0.46,1,0,Westerpark,1474199,Pieter,,52.38281,4.87475,Entire home/apt,95,2,19,2016-10-10,0.3,1,0
41336570,0,237150996,St Christophers At The Winston,,Centrum-West,,4.89635,Private room,146,1,0,,,10,248,Centrum-West,237150996,St Christophers At The Winston,,,4.89635,Shared room,39,1,1,2020-02-17,0.1,10,251
14181194,0,1684748,Pamela,,Westerpark,52.38425,4.87386,Entire home/apt,109,2,8,2020-03-15,0.15,1,0,Westerpark,4178738,Arthur,,52.38442,4.87386,Entire home/apt,256,2,16,2020-02-09,0.54,1,0
21472476,0,83559895,Elisah,,Oud-Noord,52.38757,4.92345,Entire home/apt,359,2,26,2019-10-31,0.72,1,0,Oud-Oost,59888670,Tessa,,52.35671,4.92345,Private room,80,2,72,2020-08-22,2.57,1,0
1904291,0,8612814,Laura,,Centrum-West,52.38679,4.88711,Entire home/apt,105,3,92,2020-02-17,1.09,1,0,Centrum-West,9799534,Marlijn,,52.38419,4.88711,Entire home/apt,275,3,16,2020-08-03,0.5,3,0
23483761,1,58319663,Thijs,,De Baarsjes - Oud-West,52.37324,4.86349,Entire home/apt,100,1,0,,,1,0,Buitenveldert - Zuidas,127500048,Alexander,,52.33599,4.8707,Entire home/apt,120,1,3,2017-10-22,0.08,1,0
12782756,1,69558824,Diana,,Westerpark,52.39098,4.87581,Entire home/apt,120,3,1,2016-05-26,0.02,1,0,De Baarsjes - Oud-West,17531663,Jan-Erik,,52.36526,4.864,Entire home/apt,90,2,6,2015-10-19,0.09,1,0
2009525,0,10341927,Ron,,Bos en Lommer,52.38045,4.85636,Entire home/apt,70,2,0,,,1,0,De Baarsjes - Oud-West,1464510,Wendy And Bram,,52.35705,4.85636,Entire home/apt,240,2,3,2019-10-14,0.16,84,0
16863015,0,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,103,1,133,2020-09-06,2.82,16,365,Centrum-West,67005410,Feliciano,,52.37426,4.89926,Private room,73,1,187,2020-02-12,3.36,16,365
45836338,0,178187873,Marcel And Pauline,,Centrum-Oost,,4.88061,Entire home/apt,56,2,6,2020-11-17,3.21,25,0,Centrum-Oost,178187873,Marcel And Pauline,,,4.88061,Entire home/apt,56,2,8,2020-11-16,4.53,25,0
45539684,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,70,1,0,,,12,0,Oud-Noord,243878598,Bunk,,,4.91438,Private room,127,1,0,,,12,0
40829007,0,191342255,Alexandra,,Noord-Oost,52.39987,4.93569,Private room,60,2,0,,,2,0,Watergraafsmeer,91881603,Nancy And Erik,,52.35408,4.93569,Entire home/apt,113,2,6,2019-08-16,0.15,1,0
7232072,1,8561676,Vera,,Bos en Lommer,52.37938,4.84802,Entire home/apt,125,7,2,2015-09-21,0.03,1,0,De Pijp - Rivierenbuurt,51495732,Amy,,52.34568,4.89496,Private room,42,1,0,,,1,0
