id,label,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
16121764,0,54820821,Albert,Eixample,la Sagrada Família,41.40542,2.17132,Entire home/apt,222,1,129,2020-10-31,2.62,20,304,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,227,2020-09-12,3.9,20,348
32432942,0,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.38036,2.15239,Entire home/apt,94,2,15,2020-11-12,0.69,84,0,la Nova Esquerra de l'Eixample,32037490,SweetInn,Eixample,,2.15239,Entire home/apt,94,2,26,2020-10-18,1.19,84,347
19148719,0,2262273,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38626,2.18014,Entire home/apt,120,32,0,,,29,365,"Sant Pere, Santa Caterina i la Ribera",2262273,Rosa,Ciutat Vella,41.38626,2.18014,Entire home/apt,70,32,0,,,29,0
28103899,0,7104112,Tinika Sports Services Sl,Eixample,l'Antiga Esquerra de l'Eixample,,2.15892,Hotel room,999,1,0,,,11,0,l'Antiga Esquerra de l'Eixample,7104112,Tinika Sports Services Sl,Eixample,,2.15892,Hotel room,58,2,1,2020-10-01,0.38,11,60
26651637,0,199956855,Zhenpeng,Eixample,el Fort Pienc,41.39973,2.18252,Private room,69,1,12,2019-04-14,0.4,3,350,el Fort Pienc,199956855,Zhenpeng,Eixample,,2.18252,Private room,69,1,7,2019-01-02,0.24,3,351
44147826,1,349766269,Javi,Ciutat Vella,el Barri Gòtic,41.38271,2.17997,Private room,28,2,0,,,2,365,el Barri Gòtic,93885912,Laura,Ciutat Vella,41.38324,2.17175,Private room,55,2,1,2016-09-14,0.02,1,0
29874454,0,7104112,Tinika Sports Services Sl,Eixample,l'Antiga Esquerra de l'Eixample,41.39014,2.15892,Hotel room,999,1,28,2020-02-03,1.16,11,0,l'Antiga Esquerra de l'Eixample,7104112,Tinika Sports Services Sl,Eixample,,2.15892,Hotel room,999,1,19,2020-02-20,0.73,11,0
21411086,1,139063900,Deco Apartments Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.18439,Entire home/apt,71,1,40,2020-11-29,1.4,35,99,"Sant Pere, Santa Caterina i la Ribera",139063900,Deco Apartments Barcelona,Ciutat Vella,41.38314,2.18456,Entire home/apt,63,1,36,2020-10-04,1.01,35,169
18918162,0,128959838,Jordi,Eixample,la Dreta de l'Eixample,,2.16803,Entire home/apt,225,1,7,2020-01-05,0.1,37,1,la Dreta de l'Eixample,128959838,Jordi,Eixample,,2.16803,Entire home/apt,190,1,10,2019-11-19,0.16,37,1
39692277,0,302714385,Eric,Eixample,Sant Antoni,,2.15468,Entire home/apt,135,1,42,2020-11-25,3.55,5,359,Sant Antoni,302714385,Eric,Eixample,,2.15468,Entire home/apt,120,1,5,2020-03-01,0.39,5,316
39349984,0,302255761,Phillip,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40319,2.16931,Private room,37,1,5,2019-12-31,0.35,1,0,el Baix Guinardó,345017143,Silvio,Horta-Guinardó,41.41159,2.16931,Entire home/apt,299,1,0,,,2,0
21390925,1,139063900,Deco Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.39176,2.15327,Entire home/apt,106,1,48,2020-11-14,1.74,35,142,l'Antiga Esquerra de l'Eixample,139063900,Deco Apartments Barcelona,Eixample,41.39203,2.15228,Entire home/apt,106,1,77,2020-10-31,2.13,35,131
41339479,0,324873644,Jaime,Horta-Guinardó,Horta,41.43016,2.15993,Private room,30,2,0,,,1,0,la Vila de Gràcia,65847508,Albert,Gràcia,41.40307,2.15993,Private room,60,1,0,,,1,0
46214176,1,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37938,2.14777,Private room,33,30,0,,,50,317,la Nova Esquerra de l'Eixample,265147782,Sleep,Eixample,41.38073,2.14613,Entire home/apt,33,30,0,,,50,318
7861397,1,5404703,Eduardo,Sants-Montjuïc,Sants,41.37354,2.13222,Entire home/apt,45,32,1,2016-02-27,0.02,2,365,Sants - Badal,180659848,Eric,Sants-Montjuïc,41.37333,2.13031,Entire home/apt,45,32,0,,,2,365
37278198,0,280627266,Cua Ceres,Ciutat Vella,el Barri Gòtic,,2.17439,Entire home/apt,108,2,21,2020-12-06,1.31,6,207,el Barri Gòtic,280627266,Cua Ceres,Ciutat Vella,,2.17439,Entire home/apt,108,2,33,2020-12-06,2.04,6,212
32931496,0,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39765,2.16081,Hotel room,532,1,0,,,12,0,la Dreta de l'Eixample,60098138,Sommer,Eixample,41.39317,2.16081,Private room,40,1,0,,,1,0
23666869,1,177204439,Melisa,Les Corts,la Maternitat i Sant Ramon,41.37714,2.1233,Private room,13,32,38,2020-03-16,1.15,2,45,Sants - Badal,177204439,Melisa,Sants-Montjuïc,41.37528,2.12402,Private room,13,32,2,2019-10-25,0.13,2,45
4970356,0,396363,Alcambarcelona,Eixample,la Sagrada Família,,2.17802,Entire home/apt,84,2,7,2020-07-19,0.1,92,365,la Sagrada Família,396363,Alcambarcelona,Eixample,,2.17802,Entire home/apt,94,2,21,2020-09-19,0.18,92,344
39097384,0,258716869,Alguera Independencia,Sant Martí,el Camp de l'Arpa del Clot,41.41176,2.17851,Entire home/apt,45,32,0,,,8,231,el Camp de l'Arpa del Clot,258716869,Alguera Independencia,Sant Martí,41.41176,2.17851,Entire home/apt,45,32,0,,,8,365
23341085,1,173009446,Laura G.,Sant Martí,el Clot,41.41404,2.18776,Private room,20,2,1,2018-04-01,0.03,1,0,la Sagrada Família,34122384,Melissa,Eixample,41.40485,2.17707,Private room,75,1,0,,,1,0
31775673,0,53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,40,32,1,2020-01-31,0.09,10,77,l'Antiga Esquerra de l'Eixample,194635069,Valentina,Eixample,,2.15713,Entire home/apt,43,32,0,,,10,291
24589526,0,184993404,Adriana De Buho Boutique Rooms,Eixample,la Dreta de l'Eixample,41.39105,2.17096,Private room,66,1,93,2020-10-11,3.78,12,365,la Dreta de l'Eixample,184993404,Adriana De Buho Boutique Rooms,Eixample,41.39105,2.17096,Private room,95,1,48,2020-10-11,1.56,12,363
23657604,0,174751009,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,82,1,41,2020-08-09,1.26,18,231,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,108,2020-03-02,2.31,20,260
29527929,0,183653067,"Ricard, Jefe De Recepción",Eixample,la Dreta de l'Eixample,,2.17427,Hotel room,92,1,7,2020-03-02,0.31,8,347,la Dreta de l'Eixample,183653067,"Ricard, Jefe De Recepción",Eixample,,2.17427,Hotel room,104,1,6,2019-08-31,0.26,8,345
12852275,0,12962490,Michal,Ciutat Vella,el Raval,41.38172,2.1647,Private room,15,4,170,2020-09-18,3.03,2,0,el Poble Sec,30687432,Alma & Sophie,Sants-Montjuïc,41.37282,2.1647,Private room,28,4,45,2020-02-26,1.58,1,0
46635881,1,265143570,Sleep,Eixample,la Dreta de l'Eixample,41.39579,2.16971,Entire home/apt,33,30,0,,,13,166,la Dreta de l'Eixample,265143570,Sleep,Eixample,41.39593,2.17019,Entire home/apt,33,30,0,,,13,166
46636670,1,265143570,Sleep,Eixample,la Dreta de l'Eixample,41.39603,2.17155,Entire home/apt,33,30,0,,,13,107,la Dreta de l'Eixample,265143570,Sleep,Eixample,41.39579,2.16971,Entire home/apt,33,30,0,,,13,166
46633686,1,265143570,Sleep,Eixample,la Dreta de l'Eixample,41.39466,2.17072,Entire home/apt,31,30,0,,,13,150,la Dreta de l'Eixample,265143570,Sleep,Eixample,41.39585,2.16957,Entire home/apt,31,30,0,,,13,152
38455087,1,128665024,Laura,Sant Martí,el Poblenou,41.4041,2.20149,Private room,30,2,4,2019-11-17,0.26,1,1,el Camp d'en Grassot i Gràcia Nova,173771925,Benzi,Gràcia,41.40377,2.16956,Private room,58,7,18,2020-03-04,0.76,8,0
19450897,0,134881865,Mestral,Eixample,el Fort Pienc,,2.17827,Private room,77,2,3,2018-06-17,0.07,12,0,el Fort Pienc,134881865,Mestral,Eixample,,2.17827,Private room,44,5,1,2017-08-10,0.02,12,0
46541597,1,265335721,Sleep,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.15485,Entire home/apt,33,30,0,,,12,133,l'Antiga Esquerra de l'Eixample,265335721,Sleep,Eixample,41.38446,2.15584,Entire home/apt,33,30,0,,,12,111
19380085,0,54820821,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,56,1,89,2020-01-24,2.11,20,183,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,178,1,146,2020-07-19,2.97,20,232
721509,0,3724467,EasySleep,Eixample,la Dreta de l'Eixample,,2.1703,Entire home/apt,110,3,2,2020-01-11,0.06,11,305,la Dreta de l'Eixample,3724467,EasySleep,Eixample,,2.1703,Entire home/apt,125,3,0,,,11,0
35664428,0,266217070,Ana,Eixample,l'Antiga Esquerra de l'Eixample,,2.16099,Entire home/apt,43,32,0,,,10,292,l'Antiga Esquerra de l'Eixample,266217070,Ana,Eixample,,2.16099,Entire home/apt,43,32,0,,,10,0
46192457,1,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37904,2.14582,Entire home/apt,33,30,0,,,50,313,la Nova Esquerra de l'Eixample,265147782,Sleep,Eixample,41.38124,2.14637,Entire home/apt,33,30,0,,,50,273
26800509,0,146682595,Ana & Rafa,Sants-Montjuïc,Hostafrancs,,2.14605,Entire home/apt,71,2,139,2020-11-01,4.72,8,319,Hostafrancs,146682595,Ana & Rafa,Sants-Montjuïc,,2.14605,Entire home/apt,72,1,124,2020-11-30,4.22,8,314
9378710,0,4396136,Marisa,Sants-Montjuïc,el Poble Sec,,2.16336,Entire home/apt,93,3,22,2020-03-02,0.4,33,199,el Poble Sec,21873399,Sol,Sants-Montjuïc,,2.16336,Entire home/apt,109,3,5,2019-10-06,0.28,36,365
28104043,0,7104112,Tinika Sports Services Sl,Eixample,l'Antiga Esquerra de l'Eixample,,2.15892,Hotel room,999,1,19,2020-02-20,0.73,11,0,l'Antiga Esquerra de l'Eixample,7104112,Tinika Sports Services Sl,Eixample,,2.15892,Hotel room,999,1,9,2020-02-27,0.37,11,0
45947908,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,,2.16089,Shared room,16,1,0,,,15,268,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,,2.16089,Shared room,20,1,0,,,15,263
46210232,1,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37914,2.14804,Entire home/apt,33,30,0,,,50,123,la Nova Esquerra de l'Eixample,265147782,Sleep,Eixample,41.38124,2.14637,Entire home/apt,33,30,0,,,50,273
18190996,0,54820821,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,222,1,97,2020-07-27,2.17,20,292,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,150,2020-11-27,3.24,20,309
44068891,0,353365182,Sergi,Ciutat Vella,el Raval,41.38116,2.17006,Entire home/apt,35,31,0,,,1,180,el Raval,41829664,Elliot,Ciutat Vella,41.37716,2.17006,Private room,30,1,0,,,1,0
13962988,1,7341655,Natalia,Eixample,Sant Antoni,41.38344,2.16283,Private room,38,2,11,2019-05-22,0.21,1,0,el Putxet i el Farró,14415017,Emilia,Sarrià-Sant Gervasi,41.40463,2.14053,Private room,30,1,0,,,1,0
36488692,0,49095152,Eco Boutique Hostal Grau,Ciutat Vella,el Raval,,2.16814,Hotel room,113,1,0,,,8,314,el Raval,49095152,Eco Boutique Hostal Grau,Ciutat Vella,,2.16814,Hotel room,153,1,2,2020-01-24,0.15,8,309
8414793,0,375625,Xavier,Sant Martí,el Poblenou,41.39909,2.20733,Entire home/apt,110,1,56,2020-11-08,0.92,6,351,el Poblenou,375625,Xavier,Sant Martí,41.39909,2.20733,Entire home/apt,150,1,62,2020-10-25,0.94,6,351
22373098,0,3590196,DestinationBCN - Apartments,Eixample,la Dreta de l'Eixample,,2.16556,Hotel room,80,1,29,2020-09-03,0.93,14,0,la Dreta de l'Eixample,342801269,Destination BCN - Rooms,Eixample,,2.16556,Hotel room,80,1,11,2020-02-15,0.36,5,322
45214302,0,365048523,Gloria,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4051,2.16559,Private room,21,60,0,,,1,261,el Poble Sec,69657295,Fabio,Sants-Montjuïc,41.37121,2.16559,Private room,110,1,0,,,1,0
46786830,1,264969939,Sleep,Eixample,la Dreta de l'Eixample,41.39707,2.1706,Entire home/apt,38,30,0,,,11,166,la Dreta de l'Eixample,264969939,Sleep,Eixample,41.39735,2.1722,Entire home/apt,38,30,0,,,11,166
45969373,0,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39116,2.17114,Entire home/apt,87,1,1,2020-11-08,0.75,40,362,la Dreta de l'Eixample,5614931,Fisa Rentals,Eixample,41.39116,2.17114,Entire home/apt,87,1,0,,,40,362
37657114,1,284301905,Maluan,Sants-Montjuïc,Hostafrancs,41.37321,2.14576,Private room,71,3,45,2020-03-12,2.73,1,280,el Poble Sec,146282111,Ramiro- Alejandra-Hilda,Sants-Montjuïc,41.37495,2.15956,Private room,71,2,12,2019-09-12,0.3,3,357
14113634,0,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,2.1827,Entire home/apt,115,32,2,2020-02-21,0.19,31,365,"Sant Pere, Santa Caterina i la Ribera",3775349,Mafe,Ciutat Vella,,2.1827,Entire home/apt,185,32,2,2015-10-08,0.02,31,261
13806704,0,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,,2.16012,Entire home/apt,100,2,54,2020-10-30,1.05,28,348,la Dreta de l'Eixample,43565515,Homes In Blue,Eixample,,2.16012,Entire home/apt,106,2,4,2019-10-10,0.21,28,353
24465422,0,172462374,Apartaments Unió,Ciutat Vella,el Raval,,2.16836,Entire home/apt,70,32,5,2020-02-07,0.24,12,364,el Raval,172462374,Apartaments Unió,Ciutat Vella,,2.16836,Entire home/apt,65,32,3,2019-08-23,0.11,12,364
46252633,1,265343614,Stay,Eixample,la Nova Esquerra de l'Eixample,41.38047,2.1487,Entire home/apt,33,30,0,,,18,319,la Nova Esquerra de l'Eixample,265343614,Stay,Eixample,41.37853,2.14771,Entire home/apt,33,30,0,,,18,318
44024129,1,265147782,Sleep,Ciutat Vella,el Barri Gòtic,41.38374,2.17239,Entire home/apt,25,30,1,2020-10-28,0.58,50,303,el Barri Gòtic,265147782,Sleep,Ciutat Vella,41.38236,2.17256,Entire home/apt,25,30,0,,,50,359
21390908,1,139063900,Deco Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.39386,2.15145,Entire home/apt,106,1,42,2020-11-30,1.15,35,114,l'Antiga Esquerra de l'Eixample,139063900,Deco Apartments Barcelona,Eixample,41.39203,2.15228,Entire home/apt,106,1,77,2020-10-31,2.13,35,131
10724048,1,39790779,Eleonora,Sant Martí,el Clot,41.41389,2.1926,Private room,600,3,0,,,1,0,la Sagrada Família,35509563,Karina,Eixample,41.40478,2.17262,Private room,89,1,10,2019-06-23,0.15,2,365
24589379,0,184993404,Adriana De Buho Boutique Rooms,Eixample,la Dreta de l'Eixample,41.39105,2.17096,Hotel room,104,1,0,,,12,360,la Dreta de l'Eixample,184993404,Adriana De Buho Boutique Rooms,Eixample,41.39105,2.17096,Hotel room,84,1,0,,,12,4
18748081,0,113020313,Javier,Gràcia,la Vila de Gràcia,,2.15654,Entire home/apt,89,1,12,2020-11-30,0.33,16,93,la Vila de Gràcia,113020313,Javier,Gràcia,,2.15654,Entire home/apt,95,1,57,2020-10-03,1.33,16,208
42464818,0,280093083,Vex,Eixample,l'Antiga Esquerra de l'Eixample,41.38738,2.16196,Private room,33,2,0,,,1,0,el Camp d'en Grassot i Gràcia Nova,10436366,Ke,Gràcia,41.4067,2.16196,Private room,30,1,0,,,1,0
24344024,1,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.39104,2.17092,Entire home/apt,176,3,13,2019-09-29,0.4,24,15,la Dreta de l'Eixample,86551441,Maria Soledad,Eixample,41.39292,2.16925,Entire home/apt,170,3,13,2019-10-03,0.44,33,15
19263265,0,134881865,Mestral,Eixample,el Fort Pienc,,2.17827,Private room,66,3,4,2017-08-18,0.1,12,0,el Fort Pienc,134881865,Mestral,Eixample,,2.17827,Private room,66,3,4,2017-08-28,0.1,12,0
45948069,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,29,1,0,,,15,1,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,41.39039,2.16089,Shared room,16,1,0,,,15,268
45876372,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,,2.16089,Shared room,125,1,0,,,15,251,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,,2.16089,Shared room,139,1,0,,,15,257
19570491,0,22994192,Alina Maia,Ciutat Vella,el Raval,41.37794,2.17214,Private room,27,1,2,2017-08-19,0.05,1,0,la Sagrada Família,1447144,Apartments In Barcelona,Eixample,41.40235,2.17214,Entire home/apt,98,1,0,,,132,0
25907045,0,194635069,Valentina,Eixample,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,43,32,0,,,10,231,l'Antiga Esquerra de l'Eixample,194635069,Valentina,Eixample,,2.15713,Entire home/apt,43,32,0,,,10,138
42254274,1,147701366,Cidicley,Sants-Montjuïc,el Poble Sec,41.37404,2.17006,Private room,50,2,0,,,3,365,el Poble Sec,147701366,Cidicley,Sants-Montjuïc,41.37234,2.1702,Private room,25,2,3,2020-03-08,0.31,3,365
40751737,0,316450219,Charles,Eixample,Sant Antoni,41.37922,2.15715,Private room,29,2,0,,,1,90,el Poble Sec,76494688,Guillem,Sants-Montjuïc,41.37482,2.15715,Entire home/apt,86,32,0,,,1,268
28800381,0,217210393,Paola,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,43,32,0,,,7,76,l'Antiga Esquerra de l'Eixample,217210393,Paola,Eixample,,2.15713,Entire home/apt,38,32,0,,,7,0
2630720,0,12999510,Freddy,Eixample,la Sagrada Família,41.40509,2.17452,Private room,28,1,253,2020-10-29,3.17,1,360,"Sant Pere, Santa Caterina i la Ribera",266657277,Marco,Ciutat Vella,41.38786,2.17452,Private room,10,1,1,2020-11-02,0.64,17,360
32704997,1,139063900,Deco Apartments Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38404,2.18366,Entire home/apt,56,1,69,2020-11-16,3.21,35,132,"Sant Pere, Santa Caterina i la Ribera",139063900,Deco Apartments Barcelona,Ciutat Vella,41.3854,2.18414,Entire home/apt,56,1,185,2020-11-25,4.85,35,118
1916224,0,3972936,Willem,Eixample,la Dreta de l'Eixample,41.38843,2.16954,Entire home/apt,109,4,91,2020-03-10,1.1,26,15,la Dreta de l'Eixample,3972936,Willem,Eixample,41.38843,2.16954,Entire home/apt,144,4,93,2020-02-22,1.1,26,15
33443281,0,141664621,Lidija,Gràcia,la Vila de Gràcia,41.40129,2.1599,Private room,34,1,11,2019-05-27,0.53,1,0,la Vila de Gràcia,247597015,Karl And Susana,Gràcia,41.39749,2.1599,Hotel room,532,1,7,2020-03-08,0.35,12,0
36833589,0,5751330,Elena,Sants-Montjuïc,el Poble Sec,41.37393,2.16787,Private room,41,2,0,,,1,178,el Raval,275136349,Younghwa,Ciutat Vella,41.38392,2.16787,Private room,29,30,0,,,1,365
13962988,1,7341655,Natalia,Eixample,Sant Antoni,41.38344,2.16283,Private room,38,2,11,2019-05-22,0.21,1,0,la Sagrada Família,42395411,Marion,Eixample,41.40462,2.18091,Private room,28,1,0,,,2,0
4400736,0,1986299,Clickandflat,Gràcia,la Vila de Gràcia,,2.15716,Entire home/apt,123,1,62,2019-12-30,0.88,19,357,la Vila de Gràcia,1986299,Clickandflat,Gràcia,,2.15716,Entire home/apt,100,1,15,2019-11-24,0.27,19,1
42697259,0,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,94,2,4,2020-09-13,0.91,84,0,Sant Antoni,32037490,SweetInn,Eixample,41.38103,2.1592,Entire home/apt,92,2,0,,,84,0
32626578,0,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,,2.15239,Entire home/apt,84,2,18,2020-08-13,0.83,84,183,la Nova Esquerra de l'Eixample,32037490,SweetInn,Eixample,,2.15239,Entire home/apt,92,2,11,2020-11-16,0.53,84,211
32744741,1,246238228,Romi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38188,2.18367,Private room,39,2,32,2019-11-03,1.55,2,365,l'Antiga Esquerra de l'Eixample,20757025,Rafa,Eixample,41.39482,2.15536,Private room,44,31,25,2019-10-12,1.09,11,365
45971013,0,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,109,2,0,,,40,365,les Corts,5614931,Fisa Rentals,Les Corts,41.38521,2.14063,Entire home/apt,108,2,0,,,40,365
30359852,0,217210393,Paola,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,44,32,0,,,7,119,l'Antiga Esquerra de l'Eixample,53894342,Jorge,Eixample,,2.15713,Entire home/apt,44,32,0,,,10,119
26060518,1,2736874,,Sants-Montjuïc,Hostafrancs,41.37588,2.14573,Entire home/apt,253,2,0,,,9,365,Hostafrancs,2736874,,Sants-Montjuïc,41.37479,2.14568,Entire home/apt,253,2,2,2018-07-06,0.07,9,363
31775062,0,53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,44,32,0,,,10,119,l'Antiga Esquerra de l'Eixample,53894342,Jorge,Eixample,41.38508,2.15713,Entire home/apt,43,32,0,,,10,291
19570865,0,2291129,Marta And Emanuele,Eixample,la Dreta de l'Eixample,,2.16906,Entire home/apt,109,3,71,2020-10-12,1.7,10,169,la Dreta de l'Eixample,2291129,Marta And Emanuele,Eixample,,2.16906,Entire home/apt,126,2,66,2020-08-12,1.59,10,169
23804730,0,174751009,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,68,1,45,2020-03-17,1.38,18,285,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,227,2020-09-12,3.9,20,348
33599194,0,53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,,2.16099,Entire home/apt,39,32,0,,,10,129,l'Antiga Esquerra de l'Eixample,266217070,Ana,Eixample,,2.16099,Entire home/apt,48,32,0,,,10,120
41164081,0,312538029,Nomads Coliving,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38633,2.17906,Private room,31,31,1,2020-03-22,0.11,25,71,"Sant Pere, Santa Caterina i la Ribera",312538029,Nomads Coliving,Ciutat Vella,,2.17728,Private room,31,31,0,,,25,32
32432942,0,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.38036,2.15239,Entire home/apt,94,2,15,2020-11-12,0.69,84,0,la Nova Esquerra de l'Eixample,32037490,SweetInn,Eixample,41.38036,2.15239,Entire home/apt,115,2,5,2019-12-08,0.26,84,0
75003,0,396363,Alcambarcelona,Eixample,la Sagrada Família,,2.17802,Entire home/apt,94,2,21,2020-09-19,0.18,92,344,la Sagrada Família,396363,Alcambarcelona,Eixample,,2.17802,Entire home/apt,84,2,11,2020-09-20,0.24,92,353
38642298,0,295181029,Cayetana,Sants-Montjuïc,Sants,41.37715,2.13683,Private room,55,2,0,,,1,0,Sants,184934587,Alejandra,Sants-Montjuïc,41.37943,2.13683,Private room,450,30,0,,,1,364
42576460,1,170894291,Anik,Sants-Montjuïc,el Poble Sec,41.37331,2.14821,Private room,40,2,0,,,3,179,la Bordeta,44871936,Gisela,Sants-Montjuïc,41.37357,2.14039,Private room,14,31,7,2020-03-28,0.11,3,365
44314093,1,357413920,Vianeth,Ciutat Vella,el Raval,41.38158,2.16735,Private room,20,1,0,,,3,365,el Barri Gòtic,295339335,Daniela,Ciutat Vella,41.3815,2.17742,Private room,60,2,1,2020-03-01,0.1,1,88
37278016,0,280627266,Cua Ceres,Ciutat Vella,el Barri Gòtic,,2.17439,Entire home/apt,108,2,33,2020-12-06,2.04,6,212,el Barri Gòtic,280627266,Cua Ceres,Ciutat Vella,,2.17439,Entire home/apt,108,2,46,2020-12-14,2.82,6,205
26978043,1,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.37335,2.16447,Entire home/apt,122,3,6,2020-01-12,0.22,24,356,el Poble Sec,4396136,Marisa,Sants-Montjuïc,41.37408,2.16301,Entire home/apt,81,3,13,2020-02-29,0.39,33,356
36488155,0,49095152,Eco Boutique Hostal Grau,Ciutat Vella,el Raval,,2.16814,Private room,72,1,43,2020-07-31,2.84,8,313,el Raval,49095152,Eco Boutique Hostal Grau,Ciutat Vella,,2.16814,Hotel room,93,1,2,2020-07-21,0.19,8,314
6096609,0,121825,C211,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.14707,Entire home/apt,81,30,12,2018-06-13,0.18,18,363,Sant Gervasi - Galvany,121825,C211,Sarrià-Sant Gervasi,,2.14707,Entire home/apt,87,30,0,,,18,364
45888891,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,110,1,0,,,15,264,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,41.39039,2.16089,Shared room,19,1,0,,,15,268
36241343,0,270936560,Puskar,Eixample,la Nova Esquerra de l'Eixample,41.38599,2.1514,Private room,60,1,0,,,2,0,la Nova Esquerra de l'Eixample,136853,Fidelio,Eixample,41.38115,2.1514,Entire home/apt,74,1,8,2018-10-11,0.25,19,0
41345940,0,292493802,Julianna,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39975,2.15136,Private room,35,4,0,,,1,364,la Nova Esquerra de l'Eixample,252733030,Christina,Eixample,41.38177,2.15136,Private room,60,5,0,,,1,0
2085779,0,9212889,Abdel,Eixample,Sant Antoni,41.38026,2.15913,Private room,30,2,26,2020-08-16,0.88,3,76,Sant Antoni,51515027,Antonio,Eixample,,2.16125,Private room,30,2,35,2019-11-11,1.78,1,0
39696623,0,305102651,Solène,Ciutat Vella,el Barri Gòtic,41.37966,2.17784,Entire home/apt,60,31,0,,,1,362,el Barri Gòtic,42498791,Johan,Ciutat Vella,41.37691,2.17784,Private room,30,1,0,,,1,365
42576460,1,170894291,Anik,Sants-Montjuïc,el Poble Sec,41.37331,2.14821,Private room,40,2,0,,,3,179,la Font de la Guatlla,332280318,Ana,Sants-Montjuïc,41.36954,2.14373,Private room,25,1,0,,,1,90
42111019,0,333353416,Isabellas House,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.13696,Entire home/apt,164,1,1,2020-07-11,0.17,3,125,Sant Gervasi - Galvany,333353416,Isabellas House,Sarrià-Sant Gervasi,,2.13696,Entire home/apt,154,1,8,2020-11-22,1.51,3,140
21706932,1,157250994,Apartment Barcino,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40773,2.14594,Entire home/apt,100,3,2,2018-08-02,0.07,90,365,el Putxet i el Farró,157250994,Apartment Barcino,Sarrià-Sant Gervasi,41.40814,2.14725,Entire home/apt,95,30,0,,,90,365
